Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX25,OUT045,2860.735258404725
NCR29,OUT046,973.4188072667517
FDX43,OUT019,821.4380968859323
FDB04,OUT010,-532.4324864266537
FDR49,OUT027,2252.395926015164
FDS39,OUT018,2021.3537281914298
FDW58,OUT045,1667.7705711209258
FDG22,OUT019,-1214.4522190416149
FDG31,OUT017,1224.801781414391
NCV53,OUT027,5250.582183422006
DRJ37,OUT035,2461.5341158022165
FDV07,OUT035,1912.9020037084836
FDW52,OUT018,2369.9437826778
FDT15,OUT045,2934.650605418161
FDD02,OUT018,1676.6531194128313
FDM16,OUT035,1325.2738077581134
NCE55,OUT046,2782.8975292979803
FDB57,OUT018,3294.8967226733903
FDQ04,OUT013,708.3465609559853
FDQ47,OUT019,-1385.0317999598442
FDY14,OUT019,2159.1115395899137
DRK37,OUT017,3135.275864786653
FDO25,OUT017,3526.400449548636
FDL57,OUT046,4180.179957364447
NCK29,OUT018,1671.834435973417
FDK46,OUT027,5592.1520094313555
NCB43,OUT010,992.1818825098139
DRE01,OUT027,5182.808405291162
FDC46,OUT018,2639.908989165917
FDQ23,OUT045,1625.3490790420944
FDX38,OUT049,852.6758319771756
FDG60,OUT018,3477.4951084449776
FDW55,OUT017,4144.994904191174
FDP39,OUT013,861.2893061526969
FDB20,OUT018,1040.831033253832
FDV21,OUT017,2152.046525493005
FDZ02,OUT013,1544.6774266701304
FDP19,OUT027,3494.700925266029
FDA38,OUT035,3870.7317041465294
FDH22,OUT045,1967.8038008320784
DRM11,OUT045,4103.902752795146
FDO12,OUT027,4594.928860004701
FDT14,OUT049,1919.4703422918465
FDW34,OUT010,1982.135916246665
FDG04,OUT027,4422.971085837729
FDW59,OUT018,1090.3002064114544
FDR33,OUT018,1506.2342625684528
FDP32,OUT013,2131.029926839816
FDL13,OUT027,5196.085420349289
FDD22,OUT013,1836.3518889595682
FDV40,OUT027,2614.0324351793597
NCD55,OUT046,727.2461110411916
FDQ20,OUT010,-1135.0626567972718
FDD28,OUT045,880.5246430525941
FDC39,OUT045,3142.1922193359906
NCR17,OUT049,1950.0812361637377
DRO35,OUT018,1618.8424615409112
FDF40,OUT049,3954.6432164198695
FDR31,OUT018,2100.6169986571285
NCQ41,OUT017,3272.078574837353
FDP38,OUT046,943.3521379866804
NCU54,OUT027,4721.485699278786
FDG22,OUT018,365.7773280358547
DRK59,OUT013,3739.0135946484124
FDC37,OUT046,1794.3141924437055
NCO42,OUT013,2312.8583728170684
NCT42,OUT017,2558.427934688367
FDX27,OUT035,1580.9140861167239
FDV40,OUT018,911.5167481641661
FDT45,OUT027,2365.760787491082
FDS47,OUT019,-563.1488038291618
FDR45,OUT035,3888.5068491416696
FDB03,OUT045,3638.2975825379326
FDO49,OUT035,1055.3100125268738
FDU60,OUT027,4177.030859690929
FDB26,OUT018,683.4006769430543
FDB46,OUT017,3583.1287801924027
FDQ37,OUT019,1197.3503857045057
FDN03,OUT017,4181.909704483594
NCX30,OUT045,3850.9916807109294
FDK32,OUT019,595.3250769955664
DRM47,OUT013,3092.6354953687924
NCO02,OUT046,1138.182048906582
FDP04,OUT013,1052.1894092376688
NCO43,OUT049,1701.5985428457614
FDD59,OUT013,1474.8649467110263
FDQ10,OUT017,2915.495348477908
FDW45,OUT035,2473.0884281246526
NCK30,OUT049,4061.4777737471295
FDU31,OUT018,3200.0247381690824
NCQ17,OUT019,497.05992335241956
FDN01,OUT017,2992.9302018270246
FDZ19,OUT049,2862.5381031256975
DRG37,OUT017,2617.7076750633523
FDE32,OUT045,610.2309799039331
FDO34,OUT049,2743.183145390477
FDM04,OUT019,-1028.3371133873172
FDZ25,OUT049,2869.042383405482
FDU08,OUT049,1702.744700234455
NCW30,OUT045,4028.7215221444976
NCM18,OUT013,981.3429464338487
FDS22,OUT035,866.1266258778654
NCH18,OUT017,4018.906261470106
FDC23,OUT013,2959.7734554942244
FDY46,OUT013,2974.425880202796
NCU06,OUT046,3628.8240729654663
FDX57,OUT045,1574.6993851918162
FDX36,OUT027,5045.012405872973
FDL16,OUT045,657.947223643195
FDT16,OUT010,2236.2030934065087
FDN16,OUT018,1374.7144945063787
FDC03,OUT046,3104.188551318326
DRF60,OUT013,3747.8591158830914
FDS27,OUT027,4612.266107844784
FDP33,OUT010,2116.2931399527743
FDJ36,OUT018,1386.4944273833648
NCR42,OUT013,552.2411298508018
FDV14,OUT017,1480.2169278325227
NCP42,OUT035,3190.441701612949
FDB50,OUT027,2750.3095308884085
NCC30,OUT027,4240.606579631233
FDA23,OUT018,1400.4097317762337
FDW16,OUT017,1644.7175309670927
FDQ52,OUT010,1946.4442456064487
FDB58,OUT049,2416.609954236925
NCP29,OUT049,1103.215485249095
NCM05,OUT045,4109.131461330424
FDO25,OUT013,3389.195835578762
NCM54,OUT046,2074.135814811388
NCL54,OUT046,2785.3943379056027
FDL39,OUT010,930.1721518073036
FDF53,OUT018,2563.018609017674
NCQ42,OUT035,2115.9999670064844
FDF58,OUT013,1071.1712549605209
FDZ04,OUT035,1133.088046322041
FDE26,OUT019,402.9453149531694
FDS60,OUT017,3051.1343606624732
FDV58,OUT017,3271.882550864503
FDM04,OUT045,817.2269524174015
FDE08,OUT035,2459.5736889039554
NCB43,OUT049,2971.0727331916005
FDU11,OUT010,12.378742114461204
FDF22,OUT019,1459.9666920768875
FDE24,OUT013,2289.8717963230124
DRJ49,OUT046,2123.868809251352
NCQ53,OUT035,3820.1184121278857
NCL41,OUT013,615.8327552960964
FDR22,OUT013,1843.0992332824997
FDH04,OUT035,1621.2898877241025
DRH15,OUT045,586.6805050373741
FDY40,OUT049,900.5237225449578
NCI17,OUT035,1647.1492356506994
NCC18,OUT013,2756.3862127125612
FDY28,OUT027,4766.078197447051
FDB45,OUT027,3162.4456485775963
NCL30,OUT018,1719.6509054048227
FDM10,OUT017,3528.542906002819
FDH22,OUT027,3477.7953861073847
NCZ53,OUT017,3184.702371961326
NCI18,OUT013,3510.119405127076
FDH14,OUT027,3808.287903403426
FDR36,OUT027,2231.751462857642
FDW01,OUT045,2412.23676947092
FDK02,OUT027,3403.568803758849
FDJ02,OUT018,2157.4219445805884
FDU55,OUT013,4148.632452070455
NCV18,OUT027,2778.627411154369
FDH14,OUT018,2021.226288827147
FDZ37,OUT045,1493.2035797595236
FDX49,OUT049,3820.6689754578592
NCD43,OUT046,1718.5902762290696
FDZ07,OUT013,1066.9036484365615
FDK43,OUT035,2156.306287977298
FDR32,OUT018,3401.397168961539
FDT39,OUT013,2509.382268269077
NCV54,OUT017,2077.3482090448915
FDF38,OUT018,529.238760834081
FDV60,OUT046,3207.9250288455196
FDH44,OUT027,3833.544263449735
FDS21,OUT046,1098.584376152503
NCL41,OUT045,552.8869628787259
FDM46,OUT017,1668.7536358832215
FDU27,OUT045,779.0845706218928
NCJ54,OUT017,3823.9325137605374
DRG51,OUT018,2297.4671862408827
NCA29,OUT019,784.4663615594638
FDR47,OUT045,2984.8261126727893
NCL19,OUT027,3724.7649528272696
DRG01,OUT049,1285.9958209061936
FDG10,OUT046,1071.9914333505208
NCV05,OUT049,2496.5876153806657
NCH18,OUT019,1917.19981165619
FDV14,OUT018,1037.788512171253
DRJ23,OUT035,3139.071033665735
DRJ11,OUT046,3028.3398445973035
FDZ03,OUT017,3058.3846546709674
FDI27,OUT010,-1153.8788606771793
FDJ14,OUT018,1146.0523289819625
FDU32,OUT017,2143.316160795357
FDD47,OUT027,4280.1658390777475
DRF36,OUT035,3088.7117466206428
FDM21,OUT046,4113.8289280556255
FDV10,OUT018,497.7011444740333
FDH60,OUT018,2858.6489882703054
FDX47,OUT010,630.9770259163492
FDT19,OUT019,862.4478209398701
FDO11,OUT045,3935.0945712715884
FDH24,OUT027,4010.029732552355
FDL02,OUT018,1513.3579669646979
FDB02,OUT049,2961.07902139789
FDA43,OUT046,3166.876949960608
FDG52,OUT045,691.8415489647064
DRC12,OUT013,2978.152148644759
FDY37,OUT018,2081.1109945692033
NCU18,OUT045,2173.995684303114
FDU09,OUT035,1081.3198134214776
DRJ25,OUT027,2200.7672906364787
DRE12,OUT018,1507.1563933005807
DRL47,OUT017,2190.418008439473
DRK01,OUT046,1559.3783049429346
FDC22,OUT019,1113.819384440812
FDG44,OUT013,913.7638896402557
FDW04,OUT035,2195.066098691291
FDK09,OUT049,3659.6695280157546
NCN43,OUT035,2072.7512834430654
FDG04,OUT049,3022.213747139851
FDH32,OUT010,-344.30834615260414
DRI47,OUT017,2524.6457311801605
DRE15,OUT013,1174.756535495917
FDY11,OUT035,1304.7336864280196
FDO60,OUT049,845.8801060423766
FDQ20,OUT018,462.1209191529583
FDO57,OUT027,4005.4445105025807
FDT14,OUT019,-82.91585182795467
FDA57,OUT049,756.4828444660263
DRN35,OUT017,808.7277192959124
FDJ03,OUT046,831.058274614809
FDX28,OUT017,1753.2794110240213
DRE25,OUT045,1376.0289073740873
FDR09,OUT046,4141.990548431799
FDB23,OUT035,3828.9386036815486
FDO08,OUT045,2615.905112549157
FDQ23,OUT049,1688.6503336877674
FDW04,OUT013,2105.8966593358973
DRK13,OUT010,1175.7391791750706
NCL17,OUT027,3698.95552587405
FDY21,OUT035,3150.881336261433
FDJ38,OUT027,4554.068996907373
FDA37,OUT019,200.44487616488868
FDV43,OUT013,776.814650068405
FDL36,OUT046,1551.9492630717355
FDD53,OUT045,610.3112335882645
FDZ19,OUT010,924.1065855357149
FDV21,OUT045,1933.2065046201099
NCL54,OUT018,2465.5945322959124
DRI47,OUT027,3787.724269588809
DRG03,OUT049,2458.514176184053
FDG21,OUT013,2613.115921236821
FDW03,OUT018,1480.0257508313296
NCI55,OUT046,1963.5277165299478
DRC36,OUT019,877.3575717826695
FDH22,OUT017,2216.2315825048054
FDV20,OUT045,2040.108257500617
NCU41,OUT027,4494.584331163892
FDN46,OUT027,3140.833915927821
FDK50,OUT045,2594.375085286065
NCA05,OUT027,3801.4387501696365
DRH01,OUT018,2416.123058226203
FDT08,OUT018,2132.0224917950823
FDM08,OUT018,3330.9713823147613
FDZ07,OUT035,1143.6260438162337
FDS22,OUT017,982.8133847165205
FDV35,OUT027,3890.4492397348367
FDI28,OUT010,-634.2054475449272
FDW58,OUT027,3208.97542967383
FDT52,OUT045,3828.767983286064
FDY34,OUT046,2717.597686590121
FDR10,OUT046,2618.532846092332
FDK57,OUT017,2106.22426457212
FDR02,OUT027,3137.3973906470756
FDX49,OUT046,3822.7463659648547
FDQ20,OUT046,771.0813974355532
DRK23,OUT045,3949.2782179439446
NCW06,OUT046,3047.6503558121067
FDR31,OUT017,2574.139099682927
NCE43,OUT013,2652.628314456104
DRO59,OUT027,2721.271078209352
FDN09,OUT049,3939.434839615191
FDR11,OUT046,2587.9839496728146
FDO57,OUT013,2568.9812976709663
NCX18,OUT017,3270.9914395172746
FDB05,OUT018,3621.0819501471087
FDQ08,OUT018,787.3848097163493
NCG43,OUT035,1576.0149834621695
FDJ56,OUT013,1640.5755684630153
FDA13,OUT010,-1236.2820808488457
FDO56,OUT017,2102.9925576453215
FDB37,OUT018,3598.686794172165
FDZ02,OUT018,1252.10058528534
FDQ24,OUT046,4013.016358623735
FDM16,OUT013,1240.7631135314266
FDU35,OUT049,1646.0221953872374
FDT35,OUT035,2777.8544158800823
NCX30,OUT049,3946.9445058826104
FDG04,OUT017,3125.1110054336177
FDI12,OUT035,1561.8507830510973
FDE35,OUT035,1249.3574901893753
NCP14,OUT027,3106.4989977530513
NCY53,OUT045,1693.753230819658
FDP49,OUT017,1154.3561311075591
FDQ04,OUT017,851.8718504887208
FDM39,OUT035,2872.38253184365
FDO58,OUT019,694.09269441841
FDC56,OUT017,2091.175827132668
NCQ54,OUT046,2683.3816040585434
FDV10,OUT027,2209.552035896061
NCK17,OUT046,724.7594570636352
NCF55,OUT027,2057.5082468669543
FDV33,OUT013,4171.290107575744
NCH29,OUT019,-356.40724609883137
FDA37,OUT027,3545.890195032697
FDH46,OUT018,1424.2744121879355
FDS25,OUT035,1946.846153355725
FDH04,OUT027,2920.895654466627
FDX52,OUT046,3085.8565665806755
NCD42,OUT017,801.5131755768627
FDW47,OUT017,2098.5900064095977
FDL25,OUT027,2994.5018708649577
NCJ06,OUT010,13.72993942385375
FDY09,OUT013,2790.148691120463
FDS40,OUT046,664.7653083820653
FDH41,OUT017,3536.7314115059153
FDG38,OUT035,1575.9552624839664
FDU03,OUT027,4352.062195768173
FDV20,OUT046,2136.565484406125
DRB13,OUT045,2992.7409763549294
NCQ30,OUT013,1929.9686631459938
NCH06,OUT013,3847.562179229194
FDU50,OUT018,1518.9336969197177
NCO42,OUT019,394.32518561333086
FDW09,OUT018,1078.9719626178476
FDH04,OUT013,1510.342042164581
FDC21,OUT045,1741.7770572737993
FDL21,OUT049,808.1432626530644
FDM46,OUT010,-419.80598893311344
FDT22,OUT019,-940.327824379144
FDB28,OUT035,3161.3230478096575
FDI12,OUT018,1215.7635920080886
FDA28,OUT045,1968.8194178618417
FDF59,OUT013,2162.5627357599915
FDM45,OUT027,3440.362504626558
FDQ56,OUT017,1536.6694280923336
FDR46,OUT049,2366.883024168281
FDT01,OUT013,3414.9275149260275
FDD16,OUT027,2645.3491021998107
NCU30,OUT010,671.832353242929
FDM40,OUT010,313.1334797228397
FDI56,OUT035,1629.0962905931854
NCS30,OUT013,2023.20760339474
FDU08,OUT017,1804.0552328436177
FDX51,OUT027,4603.081637529213
FDA43,OUT045,3089.073938027648
FDX59,OUT010,-1324.4526378603366
FDC37,OUT018,1471.3557338199328
FDP58,OUT013,3460.3521753994128
NCY42,OUT035,2371.574305692422
FDF21,OUT018,2791.4545659019495
FDU10,OUT027,2148.383713902226
DRL47,OUT018,1738.6573385710813
FDA58,OUT018,3512.912097207468
FDJ22,OUT049,3121.393087112935
FDK50,OUT046,2667.4866845136676
FDO38,OUT035,1417.6940703685075
DRF60,OUT035,3854.1329242044585
NCZ42,OUT019,1819.5592833326573
FDD35,OUT049,2088.991363646067
FDL25,OUT045,1499.274704848552
FDJ16,OUT013,916.0387415398
DRK59,OUT049,3795.316085029548
FDI50,OUT046,3796.2750305332956
NCB19,OUT045,1329.4125496140618
DRI37,OUT035,1029.402636328638
FDA14,OUT027,3721.656529194189
FDC08,OUT018,3354.2682499300927
FDS45,OUT046,1792.050680188929
FDI21,OUT049,1163.0206487796913
DRJ47,OUT035,2889.8334826726878
DRE37,OUT027,4390.544562253121
FDT55,OUT018,2301.245445274834
NCG42,OUT027,3490.823800025789
FDA31,OUT049,2798.4675052721486
NCW42,OUT046,3536.101646542509
FDF50,OUT017,3306.055313593917
FDK56,OUT049,3029.3922550926127
FDX10,OUT035,763.8178731479085
NCK07,OUT027,4045.55956282477
FDZ49,OUT017,3741.084472468023
FDR33,OUT013,1791.016611765301
FDO44,OUT018,1550.2977817356293
FDA20,OUT046,3033.2952412141767
NCL30,OUT045,1958.6227100112972
FDI05,OUT019,-740.0790361223728
FDQ12,OUT018,3378.04635234727
FDH47,OUT017,1876.2053936160098
FDH34,OUT018,2696.728089967358
FDF29,OUT046,2156.230817967611
FDG40,OUT018,288.44406913763123
NCE18,OUT017,4088.4872784919125
FDP21,OUT010,1181.9108978273734
FDY50,OUT013,1352.0971688736458
FDB36,OUT049,2233.8563846491343
NCZ29,OUT049,2078.530778275779
FDU20,OUT018,1692.8033119632212
FDO56,OUT013,1970.2565509317676
FDW31,OUT049,3263.000007892586
DRH59,OUT013,1260.4287173130863
NCB30,OUT017,3276.46894529606
FDK43,OUT027,3522.28126744125
FDW43,OUT045,3631.114572559143
NCL19,OUT017,2428.049064457059
FDJ27,OUT046,1679.265002476265
FDC45,OUT046,2732.313940660716
FDY40,OUT035,945.4623507898704
NCM41,OUT035,1579.1304436806706
NCK18,OUT019,706.0407995494909
FDP37,OUT049,2139.585373905855
FDA27,OUT027,5442.085782936132
NCX30,OUT035,3984.440599249161
FDR09,OUT017,4216.284620062968
FDG08,OUT027,4210.85039813303
NCU30,OUT013,2621.917696974994
FDB16,OUT017,1521.9337081058975
FDM16,OUT017,1389.0744529909425
FDC48,OUT013,1396.8828272902595
NCF18,OUT046,3004.27805198183
FDU46,OUT018,1197.2479053730367
FDH41,OUT018,3081.8861737329053
NCN42,OUT010,417.26237483730307
FDU49,OUT046,1559.1860541954754
FDB20,OUT027,2746.530702569049
FDG50,OUT019,-381.071279353642
FDW20,OUT045,1928.6855115575902
NCO55,OUT049,1803.1184819751786
FDX48,OUT046,2574.6378262542676
FDU48,OUT046,2191.908319874105
FDR48,OUT019,498.8091873906649
FDK27,OUT013,2016.9867378959834
FDT35,OUT013,2643.6007749642185
FDN12,OUT049,1853.1238568417439
NCE31,OUT019,-1413.7901578215951
FDL21,OUT017,923.477449364179
FDV56,OUT017,1957.3663371762575
FDR16,OUT017,3561.539889127397
NCP41,OUT049,1812.1066779042596
FDJ27,OUT013,1673.7781353099792
FDA07,OUT017,2209.0638320322323
FDK55,OUT049,1524.4706422628522
FDM33,OUT049,3549.279045077419
FDY46,OUT046,3012.586490355745
FDD36,OUT046,1981.0592371063142
FDB12,OUT027,3142.887402557374
FDF28,OUT019,117.21249901920726
NCE07,OUT019,372.2505685646504
FDW50,OUT027,3985.9180508151603
NCW18,OUT017,3873.063372532896
NCJ17,OUT019,-600.7809775493463
DRZ24,OUT010,-7.859033624963729
FDS07,OUT035,1996.5747068296962
NCW05,OUT010,-236.75592672077119
FDZ22,OUT018,1093.0187467607504
FDK02,OUT046,2012.4449688141833
FDZ45,OUT027,4594.679378458066
FDL25,OUT046,1569.352795639227
FDS08,OUT045,2774.2752182102868
NCZ42,OUT027,5155.96065148541
FDX57,OUT035,1709.7198767569428
FDF21,OUT046,3114.451721468552
FDJ56,OUT018,1296.4288682979786
FDX10,OUT013,668.4446634416638
DRG48,OUT035,2404.0550764427626
DRN37,OUT046,2653.141445074888
NCY41,OUT018,298.2152112116628
FDN28,OUT045,1637.5570979636907
FDE34,OUT045,2825.8765198329766
FDR10,OUT045,2573.421597531784
FDC32,OUT017,1672.530364212024
DRG13,OUT046,2616.8613427909077
FDP59,OUT049,1751.0355368376665
NCT53,OUT010,751.7349986575216
FDL57,OUT027,5549.467627109603
FDN32,OUT010,1092.367223721315
FDK09,OUT018,3310.7081770317836
FDA52,OUT010,896.5502345197376
FDC57,OUT049,3175.4157388339017
FDI09,OUT035,4096.062013666708
NCB07,OUT046,3130.935124510689
FDP26,OUT035,1660.68744915596
FDP40,OUT027,3259.3356306876776
FDL15,OUT013,2440.2719107685116
FDV07,OUT046,1882.6709302787344
FDS03,OUT017,1255.006968342364
FDE50,OUT049,3104.556589700079
FDQ15,OUT017,1464.3509073024686
FDQ33,OUT010,495.5503598514734
FDT22,OUT013,967.7596435542389
DRO35,OUT035,2013.026348924361
FDJ41,OUT049,4178.926836685067
FDQ27,OUT035,1857.8416497999522
FDC26,OUT017,2005.771620403125
NCF43,OUT027,3720.654584094362
NCR50,OUT035,2517.5656783735567
FDE39,OUT018,1575.4627459540634
FDN49,OUT027,2181.349079669224
DRG11,OUT035,1852.7884252970514
NCA18,OUT049,1916.8828950442219
FDM36,OUT018,2525.1852338641593
FDW32,OUT017,1595.001074041126
NCQ18,OUT010,-378.57978014468404
FDX14,OUT027,2604.220724886686
FDD46,OUT017,2585.5250733425237
FDI34,OUT019,1780.8198868332402
NCJ17,OUT035,1445.9946188518907
FDB52,OUT035,4081.736981701535
FDV55,OUT018,2033.9564518917182
FDC57,OUT046,3129.266846830479
FDB29,OUT046,1889.7774458584565
NCO43,OUT035,1728.223970309269
FDG44,OUT045,844.5355322467184
FDJ34,OUT045,2004.0161945253915
FDH40,OUT049,1397.844856359902
NCD07,OUT027,3218.545685097469
FDB41,OUT017,920.2523387781963
FDH47,OUT018,1381.7460023715107
DRK37,OUT035,3082.381312055083
FDM25,OUT019,960.3909370885042
NCX06,OUT045,2819.964373083749
NCS05,OUT017,2294.8240650668495
FDS39,OUT045,2255.6412489679833
FDC47,OUT027,5017.213787667199
FDG20,OUT013,2873.53666084035
DRL23,OUT017,1906.6130386980715
FDY33,OUT013,2559.949563745179
NCH18,OUT045,3778.1308754203937
FDX47,OUT035,2604.8681049029155
NCB06,OUT045,2451.1674714146357
FDP36,OUT049,987.626899468998
FDW44,OUT018,2529.1733226315773
NCU41,OUT018,2743.666829666975
NCS17,OUT046,1566.4745506027473
FDD46,OUT035,2570.154259650525
FDE45,OUT017,3018.493912303522
FDI09,OUT017,4153.438451217125
NCJ54,OUT010,1781.5709631298228
NCA29,OUT018,2441.799225279753
NCN41,OUT027,3404.419289497183
FDY34,OUT035,2779.490036144718
NCG55,OUT035,1938.142806629499
DRM49,OUT046,760.7365124859585
NCB42,OUT049,1923.2435251439679
FDE58,OUT045,1825.1832964125554
DRJ25,OUT013,783.092638050616
FDS47,OUT010,-552.7289763526699
FDY21,OUT049,3167.7101864776832
NCI54,OUT013,1776.0265381707102
FDO24,OUT017,2680.4917516926425
FDY43,OUT035,2794.67371068827
FDF35,OUT018,1510.5619479923535
NCP29,OUT019,-912.4471077128137
FDN28,OUT027,3101.3794495273496
FDJ50,OUT018,662.23252706923
FDQ14,OUT027,3768.434134971858
FDC37,OUT035,1882.6399874285955
FDN08,OUT046,2002.058727846196
FDD04,OUT035,2302.071828569078
FDW34,OUT018,3591.6235730196413
FDP04,OUT017,1220.7602884099044
NCG07,OUT017,3118.4864814445436
NCN14,OUT018,2619.0112749271457
FDJ16,OUT045,862.345288698134
NCM42,OUT045,1690.1960243401006
NCF19,OUT046,850.1368568956818
FDY21,OUT018,2806.2349414283317
FDY19,OUT035,1987.0032791409647
FDV09,OUT045,2360.683175944174
FDA28,OUT013,2050.808027867123
FDC38,OUT018,1879.7868991854732
FDL28,OUT045,3591.6678453036266
NCH43,OUT049,3468.524454674005
NCN53,OUT045,544.3153478417853
NCW05,OUT017,1852.0043696102882
NCO30,OUT018,2644.347143745752
FDT04,OUT019,-1333.9212975088915
FDB27,OUT018,2762.95340202068
NCK07,OUT013,2657.4719160464138
NCA53,OUT013,835.9734869258422
FDB33,OUT018,2303.545378026534
FDU37,OUT017,1533.9174510174846
FDR13,OUT035,2053.2888671243145
FDE45,OUT049,2921.8674175621554
FDV37,OUT017,3349.8706432231365
FDX44,OUT019,-420.92075124824896
NCL06,OUT017,4253.648326007565
FDJ28,OUT045,2948.5512681160917
FDX55,OUT049,3544.8462248693095
NCK17,OUT018,408.01278927885005
FDH52,OUT035,1140.4757025997685
FDN13,OUT027,3073.8384479157003
FDK44,OUT018,2446.8638504837018
FDU16,OUT046,1370.1764761665904
FDZ07,OUT017,1199.5235006350053
NCN06,OUT027,4013.224156597659
FDH02,OUT010,-305.15316789515214
NCW18,OUT045,3655.6200939992877
FDH57,OUT013,2127.875227691701
FDV35,OUT045,2358.650248032498
NCU29,OUT013,2330.819630612006
NCP02,OUT046,998.0223193952299
FDN44,OUT013,2610.5488787386266
FDX03,OUT018,512.3397291658813
FDR11,OUT010,594.949617163591
FDA36,OUT046,3033.295140416949
FDP58,OUT027,4867.92122393909
FDH31,OUT045,1585.8363378846432
FDH34,OUT035,3097.12583288078
FDS13,OUT035,4297.960064638203
FDT01,OUT018,3195.9905101289232
FDY09,OUT049,2879.146289519682
FDV33,OUT027,5565.494971747712
NCW29,OUT010,168.3778880696246
NCN17,OUT045,1581.137945566338
FDX01,OUT046,2000.6458276389887
FDL03,OUT049,3232.9715973928623
DRL59,OUT049,999.1998505665144
DRM11,OUT027,5596.870155304625
FDA43,OUT049,3208.3556467860217
FDZ56,OUT010,844.2846167891701
